lender_cert,lender_name,borrower_cert,borrower_name,lending_amount,relationship_type,start_date,is_synthetic
33893,Raymond James Bank,22876,Southwest Missouri Bank,23369.519367307224,interbank_loan,2024-07-23 17:04:10.445170,True
33893,Raymond James Bank,4382,"First Financial Bank, National Association",387002.31291815545,interbank_loan,2025-05-11 17:04:10.445221,True
33893,Raymond James Bank,7493,The Ephrata National Bank,111592.81230552479,interbank_loan,2023-10-28 17:04:10.445272,True
33893,Raymond James Bank,59286,Thrivent Bank,13626.279366193216,interbank_loan,2024-06-16 17:04:10.445324,True
110,Bank OZK,27235,STAR Financial Bank,60551.37817118458,interbank_loan,2025-06-08 17:04:10.445483,True
110,Bank OZK,57449,Medallion Bank,130289.31544695872,interbank_loan,2024-06-19 17:04:10.445534,True
110,Bank OZK,1678,Plains Commerce Bank,90171.96019768907,interbank_loan,2023-05-03 17:04:10.445584,True
110,Bank OZK,57953,Legacy National Bank,95646.08361576138,interbank_loan,2025-09-28 17:04:10.445634,True
4063,MidFirst Bank,17115,Partners Bank of New England,62110.3165711952,interbank_loan,2023-05-15 17:04:10.445788,True
4063,MidFirst Bank,32912,Whitaker Bank,19344.237030933604,interbank_loan,2022-11-29 17:04:10.445840,True
4063,MidFirst Bank,9172,Security Bank and Trust Company,36905.32071787505,interbank_loan,2023-03-25 17:04:10.445890,True
4063,MidFirst Bank,21292,PeoplesSouth Bank,74618.39379464896,interbank_loan,2024-03-11 17:04:10.445940,True
4063,MidFirst Bank,15019,First Bank,166720.4763557958,interbank_loan,2024-10-12 17:04:10.445991,True
4063,MidFirst Bank,14587,University Bank,99562.38205879304,interbank_loan,2023-05-11 17:04:10.446041,True
16835,Prosperity Bank,903,Amalgamated Bank of Chicago,94883.28648718228,interbank_loan,2023-08-24 17:04:10.446196,True
16835,Prosperity Bank,8255,Montgomery Bank,61191.17685386886,interbank_loan,2025-04-26 17:04:10.446247,True
16835,Prosperity Bank,90141,BankProv,33995.641244469036,interbank_loan,2024-11-04 17:04:10.446297,True
16835,Prosperity Bank,5673,Citizens Bank and Trust,48404.06514956657,interbank_loan,2023-06-03 17:04:10.446348,True
34589,Atlantic Union Bank,15511,First State Bank,141330.95755328538,interbank_loan,2023-02-18 17:04:10.446507,True
34589,Atlantic Union Bank,19288,Firstar Bank,109971.39555572029,interbank_loan,2024-09-07 17:04:10.446559,True
34589,Atlantic Union Bank,26523,Bankhometown,115361.19783551751,interbank_loan,2023-02-02 17:04:10.446610,True
26881,"SoFi Bank, National Association",34352,"City First Bank, National Association",73445.25280695847,interbank_loan,2023-04-28 17:04:10.446768,True
58979,"BankUnited, National Association",15565,First Southern Bank,48347.002530854006,interbank_loan,2024-03-07 17:04:10.446925,True
58979,"BankUnited, National Association",1014,ChoiceOne Bank,109341.61195068687,interbank_loan,2023-06-22 17:04:10.446977,True
58979,"BankUnited, National Association",16068,Apple Bank,927836.6583129182,interbank_loan,2025-06-02 17:04:10.447029,True
58979,"BankUnited, National Association",58504,Old Dominion National Bank,104051.14212410053,interbank_loan,2024-11-15 17:04:10.447078,True
58979,"BankUnited, National Association",8660,Commercial Bank & Trust Co.,51184.853498452816,interbank_loan,2024-12-15 17:04:10.447129,True
58979,"BankUnited, National Association",384,The Ohio Valley Bank Company,71422.61497076876,interbank_loan,2023-11-01 17:04:10.447178,True
12441,Hancock Whitney Bank,31313,First Federal Bank,362103.0577926009,interbank_loan,2023-09-15 17:04:10.447326,True
12441,Hancock Whitney Bank,8892,SULLIVAN BANK,52011.28060399603,interbank_loan,2023-03-21 17:04:10.447372,True
12441,Hancock Whitney Bank,16402,The Bennington State Bank,83827.61393643844,interbank_loan,2023-10-20 17:04:10.447418,True
12441,Hancock Whitney Bank,2700,First Southern National Bank,68800.86412544921,interbank_loan,2024-12-18 17:04:10.447463,True
33947,"TD Bank USA, National Association",14587,University Bank,68005.63993058706,interbank_loan,2024-05-28 17:04:10.447604,True
33947,"TD Bank USA, National Association",17211,The Citizens Bank,100354.36913031206,interbank_loan,2023-07-16 17:04:10.447650,True
33947,"TD Bank USA, National Association",1005,Isabella Bank,107417.54090953985,interbank_loan,2024-02-04 17:04:10.447694,True
33947,"TD Bank USA, National Association",11771,Availa Bank,112707.85016070568,interbank_loan,2024-06-29 17:04:10.447739,True
33947,"TD Bank USA, National Association",16470,Jefferson Bank,154246.2729997836,interbank_loan,2023-09-05 17:04:10.447784,True
24045,Banc of California,90140,Adams Community Bank,38735.30443821043,interbank_loan,2024-11-24 17:04:10.447924,True
24045,Banc of California,57184,The Freedom Bank of Virginia,56958.72588848035,interbank_loan,2024-06-28 17:04:10.447969,True
24045,Banc of California,17741,Maine Community Bank,106195.72541565727,interbank_loan,2023-08-18 17:04:10.448014,True
22858,United Bank,58796,Parkside Financial Bank & Trust,37672.40635538431,interbank_loan,2024-09-07 17:04:10.448153,True
22858,United Bank,15555,Central Bank,95084.14982502992,interbank_loan,2024-04-27 17:04:10.448199,True
24998,Commerce Bank,4062,"The First National Bank and Trust Co., Chickasha, Oklahoma",58076.48906868861,interbank_loan,2025-07-07 17:04:10.448339,True
24998,Commerce Bank,58783,Oakworth Capital Bank,140072.55148994815,interbank_loan,2024-05-16 17:04:10.448385,True
24998,Commerce Bank,34966,First Capital Bank,51787.49763527237,interbank_loan,2025-07-05 17:04:10.448430,True
24998,Commerce Bank,9978,First State Bank of Uvalde,61453.195379730896,interbank_loan,2024-03-25 17:04:10.448476,True
24998,Commerce Bank,30879,"Provident Savings Bank, F.S.B.",21972.289278474353,interbank_loan,2023-01-13 17:04:10.448520,True
7551,"Fulton Bank, National Association",13868,First State Bank Nebraska,107923.72503207116,interbank_loan,2024-07-31 17:04:10.448661,True
7551,"Fulton Bank, National Association",17211,The Citizens Bank,77544.80863754672,interbank_loan,2025-07-08 17:04:10.448705,True
7551,"Fulton Bank, National Association",28533,First Bank Richmond,72006.03185629712,interbank_loan,2025-01-05 17:04:10.448750,True
34383,Texas Capital Bank,13109,Jackson County Bank,79348.37955196263,interbank_loan,2022-11-25 17:04:10.448890,True
34383,Texas Capital Bank,4147,Bank 7,149592.3223419923,interbank_loan,2024-10-08 17:04:10.448936,True
34383,Texas Capital Bank,1402,Citizens Alliance Bank,39091.42261584681,interbank_loan,2024-10-17 17:04:10.448981,True
34383,Texas Capital Bank,58140,"Esquire Bank, National Association",63953.59451280803,interbank_loan,2025-01-09 17:04:10.449025,True
34383,Texas Capital Bank,11807,United Bank of Michigan,34147.03832584314,interbank_loan,2024-10-12 17:04:10.449071,True
34383,Texas Capital Bank,15572,First National Bank of Pulaski,93930.5938911807,interbank_loan,2024-08-04 17:04:10.449116,True
34383,Texas Capital Bank,23623,"The Washington Trust Company, of Westerly",307086.18218983576,interbank_loan,2023-06-06 17:04:10.449162,True
5452,First National Bank of Omaha,34805,Mission Bank,38798.57570932249,interbank_loan,2025-03-08 17:04:10.449304,True
5452,First National Bank of Omaha,8011,Savings Bank of Mendocino County,30497.222135214037,interbank_loan,2025-04-13 17:04:10.449352,True
5452,First National Bank of Omaha,58140,"Esquire Bank, National Association",109544.27993085592,interbank_loan,2024-01-16 17:04:10.449397,True
7946,"BNY Mellon, National Association",32242,"Liberty Savings Bank, F.S.B.",107644.30114165442,interbank_loan,2024-04-05 17:04:10.449537,True
7946,"BNY Mellon, National Association",20099,Texas Exchange Bank,145699.30779526976,interbank_loan,2025-10-07 17:04:10.449583,True
7946,"BNY Mellon, National Association",22957,West Texas National Bank,154104.35564977277,interbank_loan,2023-02-27 17:04:10.449628,True
58177,Sallie Mae Bank,287,Community Financial Services Bank,24119.111624851117,interbank_loan,2025-04-18 17:04:10.449770,True
58177,Sallie Mae Bank,5285,The First National Bank and Trust Company,61524.8155733008,interbank_loan,2025-02-12 17:04:10.449817,True
58177,Sallie Mae Bank,58490,Beneficial State Bank,117587.12048658529,interbank_loan,2025-03-14 17:04:10.449862,True
30788,Glacier Bank,15932,The Citizens Bank,17931.17662443146,interbank_loan,2025-08-05 17:04:10.450002,True
30788,Glacier Bank,90190,Martha's Vineyard Bank,90219.93960568636,interbank_loan,2025-05-09 17:04:10.450048,True
16889,United Community Bank,5826,Landmark National Bank,30471.072172560387,interbank_loan,2025-02-28 17:04:10.450186,True
16889,United Community Bank,58626,GBank,72408.19064034647,interbank_loan,2024-03-29 17:04:10.450233,True
16889,United Community Bank,19213,Security National Bank of Omaha,155412.6723296075,interbank_loan,2025-08-09 17:04:10.450278,True
16889,United Community Bank,57706,Summit Bank,75635.20033188653,interbank_loan,2024-02-26 17:04:10.450323,True
16889,United Community Bank,17438,First National Bank of America,353882.2434616276,interbank_loan,2025-04-04 17:04:10.450369,True
16889,United Community Bank,58722,Meadows Bank,89028.81557012588,interbank_loan,2025-04-21 17:04:10.450413,True
1105,First Interstate Bank,15359,Southern Bank and Trust Company,454426.46853955253,interbank_loan,2024-03-21 17:04:10.450552,True
1105,First Interstate Bank,5544,The City National Bank of Sulphur Springs,72882.14210698605,interbank_loan,2023-11-16 17:04:10.450597,True
1105,First Interstate Bank,90282,Cornerstone Bank,105137.95877780579,interbank_loan,2022-11-29 17:04:10.450642,True
803,"WesBanco Bank, Inc.",16216,The Farmers & Merchants Bank,124634.70430043736,interbank_loan,2025-06-16 17:04:10.450780,True
803,"WesBanco Bank, Inc.",28808,"BankFinancial, National Association",50411.380873346985,interbank_loan,2023-11-11 17:04:10.450826,True
803,"WesBanco Bank, Inc.",58013,Two Rivers Bank & Trust,108700.67230526893,interbank_loan,2025-03-20 17:04:10.450874,True
803,"WesBanco Bank, Inc.",19690,Northeast Bank,175279.41913421667,interbank_loan,2025-08-12 17:04:10.450918,True
803,"WesBanco Bank, Inc.",58095,Idaho First Bank,106231.30758253302,interbank_loan,2024-05-16 17:04:10.450962,True
803,"WesBanco Bank, Inc.",9325,Jonesboro State Bank,87083.26082992183,interbank_loan,2022-11-14 17:04:10.451007,True
8728,Arvest Bank,5749,Foresight Bank,153485.45196441733,interbank_loan,2025-04-09 17:04:10.451146,True
8728,Arvest Bank,12614,Origin Bank,317781.6248091236,interbank_loan,2024-01-27 17:04:10.451192,True
8728,Arvest Bank,28405,First Fed Bank,135432.7134480177,interbank_loan,2025-09-12 17:04:10.451236,True
8728,Arvest Bank,28530,Forward Bank,27109.48740866313,interbank_loan,2025-10-05 17:04:10.451280,True
20234,City National Bank of Florida,22451,Volunteer Bank,101042.92379559255,interbank_loan,2023-11-08 17:04:10.451419,True
20234,City National Bank of Florida,22134,Cache Valley Bank,318998.4738818117,interbank_loan,2023-09-29 17:04:10.451465,True
20234,City National Bank of Florida,28362,Century Bank,66132.93693223596,interbank_loan,2024-10-01 17:04:10.451510,True
18714,FirstBank,58013,Two Rivers Bank & Trust,34584.94271346245,interbank_loan,2022-12-02 17:04:10.451646,True
18714,FirstBank,19502,First National Bank of Tennessee,91406.81819762664,interbank_loan,2024-07-13 17:04:10.451691,True
28088,WaFd Bank,8668,Farmers & Merchants Bank,122463.93694257937,interbank_loan,2024-06-16 17:04:10.451826,True
3890,Simmons Bank,57825,Truxton Trust Company,42809.39477690023,interbank_loan,2025-05-31 17:04:10.451950,True
3890,Simmons Bank,8774,The Cecilian Bank,80848.29803485557,interbank_loan,2024-04-21 17:04:10.451991,True
3890,Simmons Bank,32912,Whitaker Bank,177041.75859009792,interbank_loan,2024-03-21 17:04:10.452032,True
12437,Renasant Bank,23799,Texas First Bank,40645.560200650834,interbank_loan,2024-02-01 17:04:10.452155,True
12437,Renasant Bank,29782,First Federal Bank,64022.43313030105,interbank_loan,2025-08-31 17:04:10.452195,True
12437,Renasant Bank,59113,"Grasshopper Bank, N.A.",53157.77973010395,interbank_loan,2025-05-17 17:04:10.452236,True
12437,Renasant Bank,19482,Consumers National Bank,87162.64259169906,interbank_loan,2025-03-15 17:04:10.452277,True
20504,Ameris Bank,1528,Southern Bancorp Bank,110726.66404003098,interbank_loan,2023-08-12 17:04:10.452399,True
20504,Ameris Bank,28178,Northwest Bank,229596.80013781518,interbank_loan,2022-12-12 17:04:10.452439,True
32773,Eastern Bank,57754,Providence Bank & Trust,57742.30505277122,interbank_loan,2024-05-06 17:04:10.452560,True
32773,Eastern Bank,57813,Sterling Bank,100326.1305745174,interbank_loan,2022-12-04 17:04:10.452601,True
32773,Eastern Bank,58595,"Chain Bridge Bank, National Association",70454.43624491614,interbank_loan,2024-10-21 17:04:10.452641,True
32773,Eastern Bank,57710,Greene County Commercial Bank,56494.588731079995,interbank_loan,2023-09-03 17:04:10.452680,True
12010,Provident Bank,6862,Chesapeake Bank,51748.87596018274,interbank_loan,2025-04-07 17:04:10.452805,True
12010,Provident Bank,16849,First Arkansas Bank and Trust,53345.27061114697,interbank_loan,2023-10-04 17:04:10.452847,True
33497,"Charles Schwab Premier Bank, SSB",20296,Johnson Bank,102194.16458443193,interbank_loan,2023-06-23 17:04:10.452969,True
58303,"Ameriprise Bank, FSB",27054,Sumitomo Mitsui Trust Bank (U.S.A.) Limited,157732.65538733258,interbank_loan,2023-07-02 17:04:10.453092,True
58303,"Ameriprise Bank, FSB",20130,BankFirst,76450.46512733134,interbank_loan,2023-12-27 17:04:10.453132,True
58303,"Ameriprise Bank, FSB",13109,Jackson County Bank,66593.18933134656,interbank_loan,2023-11-21 17:04:10.453172,True
35546,Axos Bank,14712,First National Bank,54012.04709782375,interbank_loan,2023-03-07 17:04:10.453294,True
35546,Axos Bank,3887,First National Bank,50711.429000096,interbank_loan,2024-10-21 17:04:10.453335,True
35546,Axos Bank,20884,Bank of Guam,174632.90680080553,interbank_loan,2023-01-20 17:04:10.453374,True
35546,Axos Bank,58595,"Chain Bridge Bank, National Association",27452.533529949957,interbank_loan,2024-03-31 17:04:10.453414,True
17985,First Hawaiian Bank,14382,Fidelity Bank & Trust,111412.2475591983,interbank_loan,2025-07-06 17:04:10.453536,True
17985,First Hawaiian Bank,58722,Meadows Bank,102836.94510469884,interbank_loan,2024-08-19 17:04:10.453578,True
17985,First Hawaiian Bank,57510,Avidbank,153905.51580115088,interbank_loan,2025-07-22 17:04:10.453617,True
17985,First Hawaiian Bank,27943,Brentwood Bank,53052.078664052664,interbank_loan,2023-09-20 17:04:10.453657,True
17985,First Hawaiian Bank,14140,Northfield Savings Bank,93448.87758660766,interbank_loan,2025-05-28 17:04:10.453696,True
17985,First Hawaiian Bank,622,Amalgamated Bank,440297.5380654201,interbank_loan,2023-08-08 17:04:10.453736,True
17985,First Hawaiian Bank,15752,First State Bank,81206.73431060977,interbank_loan,2025-09-08 17:04:10.453777,True
18503,Cathay Bank,6531,The Citizens National Bank of Bluffton,52039.94427118023,interbank_loan,2023-06-23 17:04:10.453901,True
18503,Cathay Bank,15932,The Citizens Bank,87762.82650045508,interbank_loan,2023-02-23 17:04:10.453942,True
18503,Cathay Bank,14207,Lincoln Savings Bank,93281.54433967308,interbank_loan,2025-07-12 17:04:10.453982,True
18503,Cathay Bank,15091,Lake Ridge Bank,119367.00232031544,interbank_loan,2023-10-30 17:04:10.454022,True
18053,Bank of Hawaii,33119,"Heritage Bank, Inc.",166651.87096082806,interbank_loan,2024-01-30 17:04:10.454148,True
18053,Bank of Hawaii,19222,Fremont Bank,240043.85005676848,interbank_loan,2024-11-01 17:04:10.454189,True
18053,Bank of Hawaii,34395,"Barrington Bank & Trust Company, National Association",68621.97021368866,interbank_loan,2025-04-01 17:04:10.454229,True
18053,Bank of Hawaii,28094,"Home Bank, National Association",195632.76169644357,interbank_loan,2025-03-06 17:04:10.454269,True
18053,Bank of Hawaii,6531,The Citizens National Bank of Bluffton,70451.07567839751,interbank_loan,2024-10-10 17:04:10.454312,True
11241,Centennial Bank,58752,Northwest Bank,101304.81150210099,interbank_loan,2025-09-12 17:04:10.454439,True
11241,Centennial Bank,34997,BayFirst National Bank,50288.816525229304,interbank_loan,2023-10-08 17:04:10.454479,True
11241,Centennial Bank,58314,"Old Plank Trail Community Bank, National Association",208128.03070982295,interbank_loan,2023-07-15 17:04:10.454520,True
