ZIP,ROA,DEPDOM,DATEUPDT,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,ID,COLLECTION_DATE
89074,0.28540560461648146,10194529.0,04/09/2024,3.12,Nevada,11760815.0,1.0,13382.0,10194529.0,Toyota Financial Savings Bank,Henderson,57542,NV,57542,2025-11-07 16:16:27.388590
92612,0.03777075336397814,8625914.0,02/21/2025,0.39,California,11558159.0,30.0,2312.0,8625914.0,First Foundation Bank,Irvine,58647,CA,58647,2025-11-07 16:16:27.388590
63102,1.4603154523026252,10727356.0,03/04/2024,22.54,Missouri,11533211.0,1.0,82267.0,10727356.0,Stifel Bank,Saint Louis,57358,MO,57358,2025-11-07 16:16:27.388590
90802,0.5326510845572315,8688047.0,04/10/2024,4.45,California,11395539.0,27.0,30692.0,8688047.0,Farmers and Merchants Bank of Long Beach,Long Beach,1225,CA,1225,2025-11-07 16:16:27.388590
10036,0.8533943205053512,9050950.0,10/10/2023,7.36,New York,10797029.0,6.0,47223.0,9070014.0,Safra National Bank of New York,New York,26876,NY,26876,2025-11-07 16:16:27.388590
07410,0.4040183954128646,8197470.0,10/17/2024,4.03,New Jersey,10734732.0,69.0,21423.0,8197470.0,Columbia Bank,Fair Lawn,28834,NJ,28834,2025-11-07 16:16:27.388590
99201,0.6925785178502022,8682078.0,03/14/2024,8.07,Washington,10675754.0,45.0,37060.0,8682078.0,Washington Trust Bank,Spokane,1281,WA,1281,2025-11-07 16:16:27.388590
84043,0.9429269879894666,9258380.0,09/08/2023,8.41,Utah,10661441.0,3.0,49463.0,9258380.0,"LendingClub Bank, National Association",Lehi,32551,UT,32551,2025-11-07 16:16:27.388590
20814,-1.175186304315023,9133475.0,11/04/2025,-10.49,Maryland,10550095.0,14.0,-64434.0,9133475.0,EagleBank,Bethesda,34742,MD,34742,2025-11-07 16:16:27.388590
77040,1.0697199178855328,8722009.0,06/03/2025,7.04,Texas,10492328.0,54.0,56749.0,8722009.0,Stellar Bank,Houston,58629,TX,58629,2025-11-07 16:16:27.388590
33134,0.7948336406546395,8318138.0,05/22/2025,8.39,Florida,10312330.0,23.0,40198.0,8318138.0,"Amerant Bank, National Association",Coral Gables,22953,FL,22953,2025-11-07 16:16:27.388590
80111,1.2280731372980545,8384604.0,12/12/2022,9.99,Colorado,9961087.0,90.0,60982.0,8384604.0,NBH Bank,Greenwood Village,59052,CO,59052,2025-11-07 16:16:27.388590
95973,1.15836653819956,8384591.0,08/31/2022,8.49,California,9922103.0,77.0,56778.0,8384591.0,Tri Counties Bank,Chico,21943,CA,21943,2025-11-07 16:16:27.388590
43055,1.9009091196817558,8518702.0,08/31/2022,16.79,Ohio,9891542.0,88.0,93394.0,8518702.0,The Park National Bank,Newark,6653,OH,6653,2025-11-07 16:16:27.388590
46394,1.668422394991836,7960250.0,08/31/2022,18.64,Indiana,9834967.0,61.0,80636.0,7960250.0,Centier Bank,Whiting,12854,IN,12854,2025-11-07 16:16:27.388590
79101,1.823236075232555,8604947.0,08/31/2022,17.55,Texas,9815574.0,35.0,88479.0,8604947.0,Amarillo National Bank,Amarillo,14531,TX,14531,2025-11-07 16:16:27.388590
15701,1.4042834281782344,7965917.0,08/31/2022,9.87,Pennsylvania,9804014.0,76.0,68273.0,7965917.0,S&T Bank,Indiana,11124,PA,11124,2025-11-07 16:16:27.388590
78040,2.879311026586539,6569893.0,12/15/2022,15.45,Texas,9726584.0,81.0,136895.0,6569893.0,International Bank of Commerce,Laredo,19629,TX,19629,2025-11-07 16:16:27.388590
66603,0.7013242395793847,6498433.0,08/31/2022,6.95,Kansas,9704907.0,46.0,33892.0,6498433.0,Capitol Federal Savings Bank,Topeka,27981,KS,27981,2025-11-07 16:16:27.388590
60601,1.3342268858514257,7843422.0,04/08/2025,10.36,Illinois,9700910.0,55.0,63921.0,7843422.0,Byline Bank,Chicago,20624,IL,20624,2025-11-07 16:16:27.388590
76262,1.9398551270270883,8855589.0,03/25/2024,24.4,Texas,9667226.0,1.0,95708.0,8855589.0,Charles Schwab Trust Bank,Westlake,59108,TX,59108,2025-11-07 16:16:27.388590
10036,0.0,7064826.0,08/31/2022,0.0,New York,9594176.0,1.0,0.0,7064826.0,Bank Hapoalim B.M.,New York,33686,NY,33686,2025-11-07 16:16:27.388590
71227,0.8128521166320417,8195800.0,11/28/2022,6.96,Louisiana,9582403.0,58.0,39069.0,8195800.0,Origin Bank,Choudrant,12614,LA,12614,2025-11-07 16:16:27.388590
60604,1.7765457830194582,8303944.0,08/31/2022,15.8,Illinois,9563900.0,37.0,84805.0,8303944.0,"Wintrust Bank, National Association",Chicago,33935,IL,33935,2025-11-07 16:16:27.388590
60045,2.214187955820388,7283278.0,08/31/2022,24.28,Illinois,9544049.0,10.0,98647.0,7481031.0,"Lake Forest Bank & Trust Company, National Association",Lake Forest,27589,IL,27589,2025-11-07 16:16:27.388590
45750,1.1208561825680392,7683645.0,05/11/2023,9.17,Ohio,9530755.0,135.0,52322.0,7683645.0,Peoples Bank,Marietta,6544,OH,6544,2025-11-07 16:16:27.388590
89102,0.8494542416219414,7407045.0,08/31/2022,5.58,Nevada,9406702.0,1.0,42591.0,7407045.0,Wells Fargo National Bank West,Las Vegas,27389,NV,27389,2025-11-07 16:16:27.388590
90071,0.0,3309713.0,04/11/2024,0.0,California,9370763.0,1.0,0.0,3309713.0,"Mizrahi Tefahot Bank, Ltd.",Los Angeles,33661,CA,33661,2025-11-07 16:16:27.388590
40206,1.5372315521643547,7508412.0,08/31/2022,14.23,Kentucky,9203594.0,77.0,69322.0,7508412.0,Stock Yards Bank & Trust Company,Louisville,258,KY,258,2025-11-07 16:16:27.388590
77380,1.5030942928276316,8331793.0,08/31/2022,19.48,Texas,9113582.0,743.0,67781.0,8331793.0,Woodforest National Bank,The Woodlands,23220,TX,23220,2025-11-07 16:16:27.388590
46601,1.7537105822924166,7443183.0,08/31/2022,14.22,Indiana,9084652.0,81.0,78840.0,7443183.0,1st Source Bank,South Bend,9087,IN,9087,2025-11-07 16:16:27.388590
50309,1.0589564803485583,8379268.0,04/03/2025,22.68,Iowa,8964155.0,1.0,46675.0,8379268.0,Principal Bank,Des Moines,34507,IA,34507,2025-11-07 16:16:27.388590
84095,0.6416704730874508,7006482.0,08/31/2022,3.19,Utah,8950391.0,1.0,26251.0,7006482.0,Merrick Bank,South Jordan,34519,UT,34519,2025-11-07 16:16:27.388590
54301,1.535075727657219,7681464.0,03/26/2024,11.79,Wisconsin,8916994.0,61.0,68217.0,7681464.0,Nicolet National Bank,Green Bay,57038,WI,57038,2025-11-07 16:16:27.388590
84070,4.744362926519054,6498016.0,08/31/2022,60.76,Utah,8869803.0,1.0,190290.0,6514240.0,WEX Bank,Sandy,34697,UT,34697,2025-11-07 16:16:27.388590
57103,2.8991814105737084,7773842.0,08/08/2024,28.63,South Dakota,8826561.0,1.0,130067.0,7773842.0,"The Bancorp Bank, National Association",Sioux Falls,35444,SD,35444,2025-11-07 16:16:27.388590
96817,-1.3534322317901226,8051237.0,08/31/2022,-21.12,Hawaii,8813856.0,36.0,-61508.0,8051237.0,"American Savings Bank, FSB",Honolulu,32526,HI,32526,2025-11-07 16:16:27.388590
68506,1.355263443482711,7353458.0,07/15/2024,13.76,Nebraska,8800747.0,37.0,59319.0,7353458.0,Union Bank and Trust Company,Lincoln,13421,NE,13421,2025-11-07 16:16:27.388590
11556,0.23123962079922236,7341104.0,08/31/2022,2.35,New York,8776684.0,30.0,10341.0,7341104.0,Flushing Bank,Uniondale,58564,NY,58564,2025-11-07 16:16:27.388590
10001,1.2517672172514964,7759988.0,08/31/2022,13.85,New York,8623488.0,6.0,52518.0,7759988.0,Amalgamated Bank,New York,622,NY,622,2025-11-07 16:16:27.388590
68508,1.1375209217589504,7541161.0,07/15/2024,12.98,Nebraska,8508672.0,72.0,47856.0,7541161.0,Pinnacle Bank,Lincoln,10634,NE,10634,2025-11-07 16:16:27.388590
06457,0.8205690470942127,6780960.0,08/06/2025,6.19,Connecticut,8473696.0,54.0,33863.0,6780960.0,Liberty Bank,Middletown,17943,CT,17943,2025-11-07 16:16:27.388590
75225,1.2983960406944541,7204976.0,08/07/2025,10.43,Texas,8423999.0,73.0,53481.0,7204976.0,"Sunflower Bank, National Association",Dallas,4767,TX,4767,2025-11-07 16:16:27.388590
14850,0.9995668462261773,6759401.0,08/31/2022,12.21,New York,8337771.0,59.0,40930.0,6759401.0,Tompkins Community Bank,Ithaca,609,NY,609,2025-11-07 16:16:27.388590
75701,1.139131766093767,6638026.0,08/31/2022,10.16,Texas,8334715.0,57.0,47817.0,6638026.0,Southside Bank,Tyler,18297,TX,18297,2025-11-07 16:16:27.388590
10017,0.0,5702244.0,,0.0,New York,8325606.0,1.0,0.0,5702244.0,Bank of India,New York,33648,NY,33648,2025-11-07 16:16:27.388590
01970,0.82372549761528,5751539.0,11/18/2024,7.37,Massachusetts,8291041.0,34.0,33199.0,5751539.0,Salem Five Cents Savings Bank,Salem,23296,MA,23296,2025-11-07 16:16:27.388590
47546,1.1662027189015616,7034108.0,03/07/2025,9.81,Indiana,8263551.0,97.0,48459.0,7034108.0,German American Bank,Jasper,17393,IN,17393,2025-11-07 16:16:27.388590
72143,1.7740472660894784,6567618.0,08/31/2022,14.48,Arkansas,8156223.0,80.0,71520.0,6567618.0,First Security Bank,Searcy,5633,AR,5633,2025-11-07 16:16:27.388590
60007,1.6324993552865517,5018531.0,08/31/2022,20.71,Illinois,8108777.0,59.0,63451.0,5018531.0,First American Bank,Elk Grove Village,3657,IL,3657,2025-11-07 16:16:27.388590
22314,1.635106014958686,6396608.0,09/23/2025,15.06,Virginia,8037294.0,81.0,64502.0,6396608.0,Burke & Herbert Bank & Trust Company,Alexandria,11578,VA,11578,2025-11-07 16:16:27.388590
70801,1.1906077667786448,6433821.0,05/12/2025,10.43,Louisiana,7942392.0,55.0,46806.0,6433821.0,b1BANK,Baton Rouge,58228,LA,58228,2025-11-07 16:16:27.388590
07024,0.5656686959843915,6648813.0,08/27/2025,4.5,New Jersey,7936820.0,1.0,23332.0,6648813.0,Cross River Bank,Fort Lee,58410,NJ,58410,2025-11-07 16:16:27.388590
18964,1.1992614115482347,6720067.0,07/21/2025,10.63,Pennsylvania,7914826.0,51.0,47916.0,6720067.0,Univest  Bank and Trust Co.,Souderton,7759,PA,7759,2025-11-07 16:16:27.388590
10016,1.0047641040473472,6825476.0,08/31/2022,10.54,New York,7852651.0,8.0,38126.0,6825476.0,Metropolitan Commercial Bank,New York,34699,NY,34699,2025-11-07 16:16:27.388590
39038,1.2147428103779143,6775342.0,04/30/2025,11.26,Mississippi,7842740.0,82.0,48166.0,6775342.0,BankPlus,Belzoni,5903,MS,5903,2025-11-07 16:16:27.388590
90010,0.9550819270438653,6738050.0,12/05/2023,8.89,California,7817839.0,34.0,36834.0,6738050.0,Hanmi Bank,Los Angeles,24170,CA,24170,2025-11-07 16:16:27.388590
07032,0.3543309023835888,5703348.0,08/31/2022,3.9,New Jersey,7727514.0,40.0,13682.0,5703348.0,Kearny Bank,Kearny,28765,NJ,28765,2025-11-07 16:16:27.388590
46360,1.2623064028375486,5776629.0,08/31/2022,11.88,Indiana,7621571.0,79.0,48397.0,5776629.0,Horizon Bank,Michigan City,4360,IN,4360,2025-11-07 16:16:27.388590
61938,1.1366001163674664,6249230.0,12/18/2023,9.67,Illinois,7621041.0,73.0,42820.0,6249230.0,"First Mid Bank & Trust, National Association",Mattoon,3705,IL,3705,2025-11-07 16:16:27.388590
50309,0.9903165454254395,5631261.0,07/16/2024,11.5,Iowa,7542729.0,22.0,36427.0,5631261.0,Bankers Trust Company,Des Moines,953,IA,953,2025-11-07 16:16:27.388590
19803,4.907624191536817,3404521.0,,34.13,Delaware,7439587.0,1.0,189739.0,3404521.0,Comenity Bank,Wilmington,27499,DE,27499,2025-11-07 16:16:27.388590
20854,0.8595990107693552,6012464.0,08/31/2022,7.58,Maryland,7383705.0,3.0,31396.0,6012464.0,Forbright Bank,Potomac,57614,MD,57614,2025-11-07 16:16:27.388590
96813,1.0921441361261328,6564318.0,01/27/2025,12.75,Hawaii,7363041.0,27.0,40438.0,6564318.0,Central Pacific Bank,Honolulu,17308,HI,17308,2025-11-07 16:16:27.388590
04401,0.10627754175066322,5915806.0,11/18/2024,1.71,Maine,7335916.0,74.0,3863.0,5915806.0,Bangor Savings Bank,Bangor,18408,ME,18408,2025-11-07 16:16:27.388590
11385,0.43805168806212574,5778928.0,08/31/2022,3.61,New York,7306964.0,38.0,15913.0,5778928.0,Ridgewood Savings Bank,Ridgewood,16026,NY,16026,2025-11-07 16:16:27.388590
80525,0.9155604821592225,6368735.0,08/31/2022,10.29,Colorado,7291282.0,60.0,33264.0,6368735.0,Bank of Colorado,Fort Collins,16980,CO,16980,2025-11-07 16:16:27.388590
90017,1.7706399225215368,6083500.0,04/11/2024,16.48,California,7279549.0,16.0,62871.0,6083500.0,Preferred Bank,Los Angeles,33539,CA,33539,2025-11-07 16:16:27.388590
33126,0.8742909558637837,6127945.0,08/31/2022,9.34,Florida,7249115.0,24.0,30448.0,6127945.0,Ocean Bank,Miami,24156,FL,24156,2025-11-07 16:16:27.388590
57108,3.2818939065425794,6008992.0,10/11/2024,28.47,South Dakota,7226682.0,1.0,119541.0,6008992.0,"Pathward, National Association",Sioux Falls,30776,SD,30776,2025-11-07 16:16:27.388590
07921,0.5025449898759413,6379824.0,01/02/2025,5.07,New Jersey,7197213.0,19.0,17860.0,6379824.0,Peapack Private Bank & Trust,Bedminster,11035,NJ,11035,2025-11-07 16:16:27.388590
62401,-3.402768344227299,5955068.0,02/28/2025,-32.38,Illinois,7096444.0,60.0,-125121.0,5955068.0,Midland States Bank,Effingham,1040,IL,1040,2025-11-07 16:16:27.388590
98501,0.839494753380864,5786570.0,12/12/2023,6.68,Washington,7065598.0,50.0,29793.0,5786570.0,Heritage Bank,Olympia,29012,WA,29012,2025-11-07 16:16:27.388590
92707,1.607999578229619,6642940.0,04/09/2024,31.71,California,7059442.0,10.0,53070.0,6642940.0,"First American Trust, FSB",Santa Ana,26312,CA,26312,2025-11-07 16:16:27.388590
53403,0.9063131872420758,5482948.0,08/31/2022,7.55,Wisconsin,7045570.0,32.0,31175.0,5482948.0,Johnson Bank,Racine,20296,WI,20296,2025-11-07 16:16:27.388590
95404,1.0176137725850374,5412496.0,04/17/2025,11.35,California,7030083.0,37.0,35208.0,5412496.0,Poppy Bank,Santa Rosa,57903,CA,57903,2025-11-07 16:16:27.388590
40202,2.275236998464357,5379214.0,11/27/2023,16.27,Kentucky,6965199.0,48.0,79153.0,5379214.0,Republic Bank & Trust Company,Louisville,23627,KY,23627,2025-11-07 16:16:27.388590
46580,1.4526974670442716,6179074.0,08/31/2022,14.38,Indiana,6957623.0,58.0,49587.0,6179074.0,Lake City Bank,Warsaw,13102,IN,13102,2025-11-07 16:16:27.388590
02138,0.4667669265033246,5410378.0,11/18/2024,5.05,Massachusetts,6917422.0,21.0,16055.0,5410378.0,Cambridge Savings Bank,Cambridge,17870,MA,17870,2025-11-07 16:16:27.388590
04843,0.7190738887955189,5545916.0,01/14/2025,7.44,Maine,6902692.0,74.0,23539.0,5545916.0,The Camden National Bank,Camden,4255,ME,4255,2025-11-07 16:16:27.388590
30326,2.440180931735696,5981498.0,08/31/2022,21.79,Georgia,6866169.0,1.0,83358.0,5981498.0,"RBC Bank, (Georgia) National Association",Atlanta,26342,GA,26342,2025-11-07 16:16:27.388590
59301,1.6039907145485996,5597813.0,08/22/2024,16.89,Montana,6861298.0,45.0,54848.0,5597813.0,Stockman Bank of Montana,Miles City,16191,MT,16191,2025-11-07 16:16:27.388590
67202,1.0859028306957972,6156824.0,08/31/2022,18.72,Kansas,6791129.0,41.0,37894.0,6156824.0,"Intrust Bank, National Association",Wichita,4799,KS,4799,2025-11-07 16:16:27.388590
90071,-2.7021005574196497,5568959.0,05/15/2025,-17.5,California,6760369.0,8.0,-88981.0,5568959.0,SMBC MANUBANK,Los Angeles,18618,CA,18618,2025-11-07 16:16:27.388590
02891,0.7747825152408832,5048504.0,11/18/2024,9.82,Rhode Island,6744900.0,30.0,26169.0,5048504.0,"The Washington Trust Company, of Westerly",Westerly,23623,RI,23623,2025-11-07 16:16:27.388590
81601,1.062689233903377,5903034.0,08/31/2022,11.43,Colorado,6603612.0,47.0,35044.0,5903034.0,Alpine Bank,Glenwood Springs,23091,CO,23091,2025-11-07 16:16:27.388590
10020,1.0645970710088062,5168614.0,08/31/2022,6.27,New York,6603064.0,3.0,39846.0,5168614.0,Mizuho Bank (USA),New York,21843,NY,21843,2025-11-07 16:16:27.388590
25304,1.984295542513869,5314431.0,01/10/2024,19.96,West Virginia,6579565.0,98.0,64887.0,5314431.0,City National Bank of West Virginia,Charleston,17735,WV,17735,2025-11-07 16:16:27.388590
63141,0.3681034005330122,5896089.0,05/14/2024,4.95,Missouri,6534874.0,76.0,12108.0,5896089.0,First Bank,St. Louis,12229,MO,12229,2025-11-07 16:16:27.388590
75251,0.2772794895884663,5202133.0,05/14/2025,1.74,Texas,6493880.0,65.0,8644.0,5202133.0,"TBK BANK, SSB",Dallas,23498,TX,23498,2025-11-07 16:16:27.388590
48823,3.0162863462007965,3739240.0,08/31/2022,36.98,Michigan,6433016.0,3.0,96140.0,3739240.0,First National Bank of America,East Lansing,17438,MI,17438,2025-11-07 16:16:27.388590
49546,1.3444249102118055,4497059.0,10/24/2022,14.0,Michigan,6430815.0,1.0,39245.0,4497059.0,Northpointe Bank,Grand Rapids,34953,MI,34953,2025-11-07 16:16:27.388590
47708,-0.3968058597937932,5219073.0,05/13/2025,-4.2,Indiana,6366429.0,22.0,-12600.0,5537014.0,"United Fidelity Bank, fsb",Evansville,29566,IN,29566,2025-11-07 16:16:27.388590
41501,1.4745349514059518,5238785.0,08/31/2022,11.49,Kentucky,6350440.0,81.0,46053.0,5238785.0,"Community Trust Bank, Inc.",Pikeville,2720,KY,2720,2025-11-07 16:16:27.388590
12302,0.9435300738321795,5490327.0,08/31/2022,9.03,New York,6347651.0,137.0,29760.0,5490327.0,TrustCo Bank,Glenville,31945,NY,31945,2025-11-07 16:16:27.388590
17061,1.0845596006855036,5504661.0,05/06/2025,9.46,Pennsylvania,6338859.0,63.0,31340.0,5504661.0,Mid Penn Bank,Millersburg,9889,PA,9889,2025-11-07 16:16:27.388590
16830,0.9056744166587912,5571185.0,07/30/2025,9.43,Pennsylvania,6297616.0,81.0,28287.0,5571185.0,CNB Bank,Clearfield,13876,PA,13876,2025-11-07 16:16:27.388590
02445,0.7281187473826253,4638598.0,09/05/2025,7.64,Massachusetts,6162093.0,151.0,22820.0,4638598.0,Beacon Bank and Trust,Brookline,17798,MA,17798,2025-11-07 16:16:27.388590
52240,0.9548079776319489,5398463.0,07/16/2024,8.82,Iowa,6153542.0,60.0,29651.0,5398463.0,MidWestOne Bank,Iowa City,14843,IA,14843,2025-11-07 16:16:27.388590
49504,1.5672216647367256,4730212.0,10/24/2022,13.57,Michigan,6107885.0,42.0,47476.0,4730212.0,Mercantile Bank,Grand Rapids,34598,MI,34598,2025-11-07 16:16:27.388590
14569,1.198622996771665,5196679.0,08/31/2022,12.05,New York,6105894.0,49.0,36937.0,5196679.0,Five Star Bank,Warsaw,659,NY,659,2025-11-07 16:16:27.388590
01760,0.3732879843971999,5233761.0,11/18/2024,3.15,Massachusetts,6102056.0,35.0,11396.0,5233761.0,Middlesex Savings Bank,Natick,90183,MA,90183,2025-11-07 16:16:27.388590
46038,0.13625162770572513,5312416.0,08/31/2022,1.74,Indiana,6048831.0,2.0,3996.0,5312416.0,First Internet Bank of Indiana,Fishers,34607,IN,34607,2025-11-07 16:16:27.388590
21601,1.0617570578437345,5318865.0,07/13/2023,10.59,Maryland,6035997.0,40.0,32636.0,5318865.0,"Shore United Bank, National Association",Easton,4832,MD,4832,2025-11-07 16:16:27.388590
65737,1.366435887015871,4714765.0,08/31/2022,13.02,Missouri,5857319.0,112.0,40624.0,4714765.0,Great Southern Bank,Reeds Spring,29546,MO,29546,2025-11-07 16:16:27.388590
94538,1.0609771488879907,5213311.0,07/29/2024,13.97,California,5846851.0,23.0,30936.0,5213311.0,Fremont Bank,Fremont,19222,CA,19222,2025-11-07 16:16:27.388590
78209,1.2483291078680396,5146732.0,08/31/2022,17.62,Texas,5800200.0,36.0,35738.0,5146732.0,Broadway National Bank,San Antonio,15797,TX,15797,2025-11-07 16:16:27.388590
94901,2.0151826919654465,4750472.0,08/31/2022,19.57,California,5787936.0,76.0,59636.0,4750472.0,Westamerica Bank,San Rafael,3430,CA,3430,2025-11-07 16:16:27.388590
33131,0.3123890339192639,4418486.0,11/16/2023,1.64,Florida,5777481.0,6.0,9337.0,4418486.0,Emigrant Bank,Miami,57083,FL,57083,2025-11-07 16:16:27.388590
58104,1.2371703515755572,4908962.0,07/15/2024,11.23,North Dakota,5760398.0,18.0,34624.0,4908962.0,Choice Financial Group,Fargo,9423,ND,9423,2025-11-07 16:16:27.388590
60521,1.4474666599466113,4646128.0,08/31/2022,13.7,Illinois,5731680.0,17.0,40590.0,4646128.0,"Hinsdale Bank & Trust Company, National Association",Hinsdale,33849,IL,33849,2025-11-07 16:16:27.388590
60062,1.4261802625395872,4801726.0,08/31/2022,17.53,Illinois,5710461.0,7.0,40775.0,4801726.0,"Northbrook Bank and Trust Company, National Association",Northbrook,57082,IL,57082,2025-11-07 16:16:27.388590
60506,1.6112344075813672,4869419.0,08/11/2025,13.11,Illinois,5699285.0,59.0,45848.0,4869419.0,Old Second National Bank,Aurora,3603,IL,3603,2025-11-07 16:16:27.388590
10308,0.6534727824667894,4031126.0,03/11/2025,5.06,New York,5678566.0,37.0,18568.0,4031126.0,Northfield Bank,Staten Island,28710,NY,28710,2025-11-07 16:16:27.388590
02601,0.6386048499884128,4499657.0,11/18/2024,6.56,Massachusetts,5636319.0,23.0,17999.0,4499657.0,The Cape Cod Five Cents Savings Bank,Hyannis,23287,MA,23287,2025-11-07 16:16:27.388590
37087,1.3335502495313285,5056466.0,06/17/2025,14.67,Tennessee,5630161.0,32.0,36709.0,5056466.0,Wilson Bank and Trust,Lebanon,26962,TN,26962,2025-11-07 16:16:27.388590
02301,0.5076456994994005,4518036.0,11/18/2024,5.36,Massachusetts,5611762.0,33.0,14445.0,4518036.0,HarborOne Bank,Brockton,59070,MA,59070,2025-11-07 16:16:27.388590
47807,1.375853556757135,4685849.0,07/16/2024,13.43,Indiana,5594738.0,80.0,38268.0,4685849.0,"First Financial Bank, National Association",Terre Haute,4382,IN,4382,2025-11-07 16:16:27.388590
75024,0.5834026575145073,2507114.0,05/30/2025,3.15,Texas,5572658.0,6.0,18014.0,2507114.0,Monet Bank,Plano,32574,TX,32574,2025-11-07 16:16:27.388590
21093,1.26620320581978,4812300.0,05/26/2023,11.87,Maryland,5511500.0,3.0,34478.0,4812300.0,CFG Bank,Lutherville,34294,MD,34294,2025-11-07 16:16:27.388590
75160,0.5058820655708287,4707505.0,08/31/2022,10.66,Texas,5505261.0,27.0,13945.0,4707505.0,The American National Bank of Texas,Terrell,23474,TX,23474,2025-11-07 16:16:27.388590
58854,1.908583584602955,4804672.0,07/15/2024,22.62,North Dakota,5495895.0,28.0,52243.0,4804672.0,First International Bank & Trust,Watford City,10248,ND,10248,2025-11-07 16:16:27.388590
