filer_cik,filing_date,issuer_name,cusip,value,shares,relationship_type,is_synthetic
0001067983,2024-04-25,Company_0000004962,67663438,142960551.03393847,910167,institutional_holding,True
0000315066,2024-12-23,Company_0001996810,65207543,126398822.98337723,4384980,institutional_holding,True
0000315066,2024-09-16,Company_0001045810,85610464,626874618.5990933,6032607,institutional_holding,True
0000315066,2024-03-27,Company_0000316709,76736662,690690149.3607545,4018672,institutional_holding,True
0001067983,2024-10-13,Company_0000895421,84143460,658515156.3632205,8270571,institutional_holding,True
0001364742,2024-02-02,Company_0000820313,46166188,223935106.4807805,3084120,institutional_holding,True
0000315066,2024-12-01,Company_0000804328,35850821,211570505.76033914,4982021,institutional_holding,True
0000315066,2024-04-24,Company_0000077476,50449131,562800830.8291181,535394,institutional_holding,True
0000315066,2024-11-27,Company_0000886982,92521037,37631579.06091948,606402,institutional_holding,True
0001067983,2024-11-11,Company_0000040545,80437873,533220173.14892626,9890817,institutional_holding,True
0000315066,2024-06-17,Company_0000885725,66752046,683084716.9556278,9918678,institutional_holding,True
0000315066,2024-11-15,Company_0001543151,80300706,558029894.0114316,1807533,institutional_holding,True
0001364742,2024-09-27,Company_0000063908,94187371,445067588.7365613,4288844,institutional_holding,True
0001067983,2024-05-07,Company_0001326801,79794988,712235064.1750486,1348957,institutional_holding,True
0000315066,2024-12-25,Company_0001144967,12514848,764586075.5772738,6009300,institutional_holding,True
0001067983,2024-08-05,Company_0000012927,43824732,419857441.8282293,8862032,institutional_holding,True
0000315066,2024-02-07,Company_0000109198,35511198,764800249.3907444,3746349,institutional_holding,True
0001364742,2024-01-25,Company_0000354950,26796283,514241403.80953336,6294530,institutional_holding,True
0000315066,2024-05-18,Company_0000072971,19796105,536316946.2267382,9175881,institutional_holding,True
0001067983,2024-04-24,Company_0001730168,50799319,366460546.8859099,7541134,institutional_holding,True
0001067983,2024-03-17,Company_0000937966,49952117,649049970.6716578,7449762,institutional_holding,True
0001067983,2024-05-21,Company_0001373715,83860365,503680884.95833534,2574963,institutional_holding,True
0000315066,2024-07-22,Company_0000354950,91726797,609549536.5264794,3618467,institutional_holding,True
0001067983,2024-10-23,Company_0000858877,38793204,456790648.3898759,6387882,institutional_holding,True
0001067983,2024-02-10,Company_0001596532,82638910,633571863.010173,1608698,institutional_holding,True
0001364742,2024-08-07,Company_0000034088,83189069,354752891.3150625,9951816,institutional_holding,True
0001364742,2024-07-03,Company_0000019617,95344463,811057127.129431,6425671,institutional_holding,True
0001067983,2024-04-02,Company_0000804328,67547813,282098565.3929932,7938473,institutional_holding,True
0000315066,2024-02-01,Company_0000820313,99517894,199330083.33963186,2378824,institutional_holding,True
0001364742,2024-12-23,Company_0000937966,74493105,744660839.4361126,2706922,institutional_holding,True
0001067983,2024-05-17,Company_0001326801,51317975,122091957.4257638,1096471,institutional_holding,True
0000315066,2024-03-16,Company_0000320193,28788847,468833867.6269377,9572011,institutional_holding,True
0001364742,2024-03-25,Company_0000732712,73241940,614208188.9106079,8503732,institutional_holding,True
0001364742,2024-09-25,Company_0000891478,65733122,794710939.4183674,5018318,institutional_holding,True
0001364742,2024-10-21,Company_0001045810,62187164,591478094.0194829,8321607,institutional_holding,True
0001067983,2024-12-26,Company_0001652044,12078215,486766192.68297076,9762122,institutional_holding,True
0001364742,2024-12-09,Company_0002012383,92261097,930493143.4754868,5641568,institutional_holding,True
0000315066,2024-05-17,Company_0001751008,22515238,263438696.90909916,1119796,institutional_holding,True
0001067983,2024-06-20,Company_0001744489,73202656,727290157.4891204,1333519,institutional_holding,True
0001067983,2024-12-18,Company_0000001800,58416301,99954930.03538339,5299347,institutional_holding,True
0001364742,2024-02-19,Company_0000012927,17736540,28530538.974357218,2015782,institutional_holding,True
0001067983,2024-02-11,Company_0001751008,44664285,714532961.0539057,3987549,institutional_holding,True
0001364742,2024-08-19,Company_0000059478,14699487,867238548.8987404,4256031,institutional_holding,True
0000315066,2024-05-09,Company_0000072971,10211907,457381251.46285105,7537098,institutional_holding,True
0000315066,2024-10-15,Company_0000811809,54165139,505546099.9852722,5558920,institutional_holding,True
0001067983,2024-07-13,Company_0000063908,94494826,56724866.72569713,2699521,institutional_holding,True
0001364742,2024-05-09,Company_0001707925,53188325,549777565.8402352,1026495,institutional_holding,True
0001067983,2024-03-10,Company_0000320193,43835835,593225647.9061974,974301,institutional_holding,True
0001364742,2024-07-20,Company_0001596532,96435590,232854109.71162513,5938953,institutional_holding,True
0001364742,2024-05-21,Company_0000097476,75573456,740321610.9051914,9312951,institutional_holding,True
0001364742,2024-11-28,Company_0001075531,27226172,392562501.1227942,5743856,institutional_holding,True
0001364742,2024-02-18,Company_0000901832,40082068,686887441.0692967,5514179,institutional_holding,True
0000315066,2024-08-11,Company_0000097745,84865892,128644289.79570118,3694137,institutional_holding,True
0000315066,2024-06-28,Company_0000310764,11398720,162420708.74323842,8017586,institutional_holding,True
0001364742,2024-12-22,Company_0001744489,62572743,759832426.4157032,1274164,institutional_holding,True
0001067983,2024-02-05,Company_0001000184,25331880,175917104.94064733,736946,institutional_holding,True
0001364742,2024-01-24,Company_0000895421,96964702,971290571.2906871,6057682,institutional_holding,True
0000315066,2024-03-25,Company_0001467373,21445702,727833155.34434,6886063,institutional_holding,True
0001067983,2024-02-04,Company_0001403161,83544677,490188536.68794227,4997590,institutional_holding,True
0001067983,2024-05-22,Company_0000895421,76654284,942066113.472047,6106043,institutional_holding,True
0001364742,2024-09-18,Company_0001751008,35158348,133574093.63687722,5141473,institutional_holding,True
0000315066,2024-09-26,Company_0000040545,86477614,484509212.25493276,2334600,institutional_holding,True
0001364742,2024-08-18,Company_0000101829,52142365,253243185.33130324,4442981,institutional_holding,True
0001067983,2024-11-11,Company_0001596532,46550848,66138339.85863556,3739718,institutional_holding,True
0001067983,2024-01-12,Company_0000097745,68552959,621245234.5536448,8062100,institutional_holding,True
0000315066,2024-11-10,Company_0000200406,12411540,441592528.90882534,6285688,institutional_holding,True
0000315066,2024-03-09,Company_0001467373,33001050,692120899.0929109,4782852,institutional_holding,True
0001067983,2024-01-26,Company_0000884394,60090458,946653996.2144661,882080,institutional_holding,True
0000315066,2024-11-07,Company_0001045810,64477746,640041982.2614588,8744595,institutional_holding,True
0001067983,2024-12-07,Company_0000050863,20463631,382884920.36622584,9863528,institutional_holding,True
0000315066,2024-06-05,Company_0000310158,73378124,841428673.1294576,7618762,institutional_holding,True
0001067983,2024-02-06,Company_0001283699,62598497,510778855.3386675,3212346,institutional_holding,True
0001364742,2024-01-17,Company_0001543151,73484605,563704484.2422037,7701721,institutional_holding,True
0001364742,2024-11-20,Company_0000896878,67625341,842718214.3734035,4470824,institutional_holding,True
0001364742,2024-07-27,Company_0000310158,87206913,569051945.4257146,268816,institutional_holding,True
0000315066,2024-10-05,Company_0000101829,91089864,853360590.5362828,6827946,institutional_holding,True
0001067983,2024-03-05,Company_0001744489,29864439,567408885.7779728,1368505,institutional_holding,True
0001364742,2024-07-02,Company_0001321655,17930265,661157601.4484572,5936849,institutional_holding,True
0001067983,2024-12-08,Company_0001467373,43174507,463062256.9377374,7005671,institutional_holding,True
0001067983,2024-08-15,Company_0000310764,82911850,754829745.8929702,3748357,institutional_holding,True
0001364742,2024-04-19,Company_0000067088,15701757,60054507.485956356,5956948,institutional_holding,True
0001067983,2024-10-11,Company_0000019617,65971066,718350080.9193681,3845629,institutional_holding,True
0001067983,2024-06-21,Company_0001543151,80532852,684322525.6019362,7958211,institutional_holding,True
0001364742,2024-01-04,Company_0000012927,38319382,5950660.3779726885,3447201,institutional_holding,True
0000315066,2024-02-10,Company_0000077476,81155652,650352204.403177,2223408,institutional_holding,True
0001364742,2024-11-28,Company_0000318154,38956426,765014305.9814817,8001201,institutional_holding,True
0000315066,2024-04-03,Company_0000034088,43028526,923523367.7121646,3473387,institutional_holding,True
0001364742,2024-08-05,Company_0001403161,84204738,71716098.097409,7694572,institutional_holding,True
0001364742,2024-05-24,Company_0001141391,43078220,917506865.9147959,3861650,institutional_holding,True
0000315066,2024-03-01,Company_0000886982,26457510,226796688.8501112,6002609,institutional_holding,True
0001067983,2024-09-26,Company_0001996810,98076963,445727341.03950846,3206041,institutional_holding,True
0001364742,2024-08-22,Company_0000063908,44781467,245808196.72166583,8776420,institutional_holding,True
0001364742,2024-02-19,Company_0001306965,72830149,675980904.4113394,1525184,institutional_holding,True
0000315066,2024-08-16,Company_0000050863,72862447,641281081.3806705,7017009,institutional_holding,True
0000315066,2024-11-12,Company_0001035267,78645812,738246654.5437862,772027,institutional_holding,True
0000315066,2024-06-17,Company_0001373715,68870304,727182759.502304,5425324,institutional_holding,True
0000315066,2024-02-10,Company_0000831001,24268054,877495737.1411188,4762352,institutional_holding,True
0001067983,2024-08-14,Company_0001000275,16768673,166921232.24990273,9189304,institutional_holding,True
0001364742,2024-11-13,Company_0000885725,92048278,816643132.9611499,2286012,institutional_holding,True
0001364742,2024-09-01,Company_0001283699,24208206,113299997.91854784,4072985,institutional_holding,True
0001364742,2024-07-15,Company_0001326801,55796132,580012218.247619,1341897,institutional_holding,True
0000315066,2024-01-20,Company_0001144967,60587516,329079251.5947951,3507388,institutional_holding,True
0001364742,2024-09-18,Company_0001065280,23824612,858404680.3134366,8275161,institutional_holding,True
0001067983,2024-03-02,Company_0000909832,27093799,886740191.6476766,6580732,institutional_holding,True
0001067983,2024-02-19,Company_0000316709,65276534,754591379.9768314,9941333,institutional_holding,True
0001364742,2024-11-10,Company_0001067839,70222852,214740370.83045202,1198365,institutional_holding,True
0001067983,2024-11-09,Company_0000080424,75286546,676251801.756839,911291,institutional_holding,True
0001067983,2024-02-28,Company_0000885725,67872200,377200459.4998547,4005749,institutional_holding,True
0000315066,2024-05-13,Company_0000004962,96454409,69781121.72112933,7360417,institutional_holding,True
0001067983,2024-11-03,Company_0001108524,98891485,718668155.7208691,6650265,institutional_holding,True
0001364742,2024-03-14,Company_0000723125,84381457,327882542.47517616,276601,institutional_holding,True
0001067983,2024-11-13,Company_0001306965,65154740,215734227.99294952,2745928,institutional_holding,True
0001067983,2024-10-13,Company_0001393818,84569136,251690050.3477216,7387656,institutional_holding,True
0001364742,2024-01-04,Company_0000006951,12334329,280470107.552537,7306996,institutional_holding,True
0000315066,2024-03-02,Company_0001000184,48238904,916919843.0663588,3256460,institutional_holding,True
0000315066,2024-11-05,Company_0000811809,96699380,231996222.78581956,5856152,institutional_holding,True
0001067983,2024-05-05,Company_0001707925,22218286,241079087.5761884,5229959,institutional_holding,True
0000315066,2024-05-01,Company_0000051143,36545193,783148024.2986757,7031375,institutional_holding,True
0001067983,2024-02-05,Company_0001737806,68636235,232049565.03159153,2177057,institutional_holding,True
0001067983,2024-10-04,Company_0000316709,78925299,806261662.10605,1278291,institutional_holding,True
0001364742,2024-04-12,Company_0000313838,43178673,26349002.259652987,7019222,institutional_holding,True
0001067983,2024-07-27,Company_0000059478,65276896,840397320.7800572,9794644,institutional_holding,True
0000315066,2024-12-02,Company_0000320193,88075741,408668718.71807873,7461140,institutional_holding,True
0000315066,2024-07-27,Company_0000732717,75229009,908420032.4906884,587214,institutional_holding,True
0001067983,2024-07-10,Company_0000200406,79106299,277491927.49144405,3590955,institutional_holding,True
0001364742,2024-07-20,Company_0001067983,33965295,358500564.9992524,2146618,institutional_holding,True
